"label","n","parent","id"
"United States",30,"Sci Fi","Sci Fi  -  United States"
"United States",4,"Short","Short  -  United States"
"United States",22,"Sport","Sport  -  United States"
"United States",59,"Thriller","Thriller  -  United States"
"United States",3,"War","War  -  United States"
"United States",3,"Western","Western  -  United States"
"Uruguay",136,"Action","Action  -  Uruguay"
"Uruguay",2,"Adult","Adult  -  Uruguay"
"Uruguay",103,"Adventure","Adventure  -  Uruguay"
"Uruguay",50,"Animation","Animation  -  Uruguay"
"Uruguay",16,"Biography","Biography  -  Uruguay"
"Uruguay",167,"Comedy","Comedy  -  Uruguay"
"Uruguay",151,"Crime","Crime  -  Uruguay"
"Uruguay",22,"Documentary","Documentary  -  Uruguay"
"Uruguay",376,"Drama","Drama  -  Uruguay"
"Uruguay",14,"Family","Family  -  Uruguay"
"Uruguay",27,"Fantasy","Fantasy  -  Uruguay"
"Uruguay",1,"Game Show","Game Show  -  Uruguay"
"Uruguay",5,"History","History  -  Uruguay"
"Uruguay",29,"Horror","Horror  -  Uruguay"
"Uruguay",38,"Music","Music  -  Uruguay"
"Uruguay",1,"Musical","Musical  -  Uruguay"
"Uruguay",63,"Mystery","Mystery  -  Uruguay"
"Uruguay",3,"Reality TV","Reality TV  -  Uruguay"
"Uruguay",89,"Romance","Romance  -  Uruguay"
"Uruguay",11,"Sci Fi","Sci Fi  -  Uruguay"
"Uruguay",3,"Short","Short  -  Uruguay"
"Uruguay",8,"Sport","Sport  -  Uruguay"
"Uruguay",83,"Thriller","Thriller  -  Uruguay"
"Uruguay",3,"War","War  -  Uruguay"
"Uruguay",1,"Western","Western  -  Uruguay"
"Venezuela",135,"Action","Action  -  Venezuela"
"Venezuela",2,"Adult","Adult  -  Venezuela"
"Venezuela",78,"Adventure","Adventure  -  Venezuela"
"Venezuela",40,"Animation","Animation  -  Venezuela"
"Venezuela",9,"Biography","Biography  -  Venezuela"
"Venezuela",181,"Comedy","Comedy  -  Venezuela"
"Venezuela",125,"Crime","Crime  -  Venezuela"
"Venezuela",24,"Documentary","Documentary  -  Venezuela"
"Venezuela",334,"Drama","Drama  -  Venezuela"
"Venezuela",16,"Family","Family  -  Venezuela"
"Venezuela",20,"Fantasy","Fantasy  -  Venezuela"
"Venezuela",21,"Horror","Horror  -  Venezuela"
"Venezuela",31,"Music","Music  -  Venezuela"
"Venezuela",1,"Musical","Musical  -  Venezuela"
"Venezuela",45,"Mystery","Mystery  -  Venezuela"
"Venezuela",3,"Reality TV","Reality TV  -  Venezuela"
"Venezuela",117,"Romance","Romance  -  Venezuela"
"Venezuela",10,"Sci Fi","Sci Fi  -  Venezuela"
"Venezuela",2,"Short","Short  -  Venezuela"
"Venezuela",8,"Sport","Sport  -  Venezuela"
"Venezuela",79,"Thriller","Thriller  -  Venezuela"
"Venezuela",3,"War","War  -  Venezuela"
"Vietnam",257,"Action","Action  -  Vietnam"
"Vietnam",2,"Adult","Adult  -  Vietnam"
"Vietnam",131,"Adventure","Adventure  -  Vietnam"
"Vietnam",24,"Animation","Animation  -  Vietnam"
"Vietnam",8,"Biography","Biography  -  Vietnam"
"Vietnam",245,"Comedy","Comedy  -  Vietnam"
"Vietnam",121,"Crime","Crime  -  Vietnam"
"Vietnam",6,"Documentary","Documentary  -  Vietnam"
"Vietnam",331,"Drama","Drama  -  Vietnam"
"Vietnam",30,"Family","Family  -  Vietnam"
"Vietnam",51,"Fantasy","Fantasy  -  Vietnam"
"Vietnam",1,"Game Show","Game Show  -  Vietnam"
"Vietnam",12,"History","History  -  Vietnam"
"Vietnam",25,"Horror","Horror  -  Vietnam"
"Vietnam",4,"Music","Music  -  Vietnam"
"Vietnam",56,"Mystery","Mystery  -  Vietnam"
"Vietnam",1,"Reality TV","Reality TV  -  Vietnam"
"Vietnam",121,"Romance","Romance  -  Vietnam"
"Vietnam",48,"Sci Fi","Sci Fi  -  Vietnam"
"Vietnam",74,"Thriller","Thriller  -  Vietnam"
"Vietnam",4,"War","War  -  Vietnam"
"Vietnam",2,"Western","Western  -  Vietnam"
