"label","n","parent","id"
"Mexico",46,"total  -  Mystery","total  -  Mystery  -  Mexico"
"Mexico",2,"total  -  Reality TV","total  -  Reality TV  -  Mexico"
"Mexico",110,"total  -  Romance","total  -  Romance  -  Mexico"
"Mexico",19,"total  -  Sci Fi","total  -  Sci Fi  -  Mexico"
"Mexico",1,"total  -  Short","total  -  Short  -  Mexico"
"Mexico",5,"total  -  Sport","total  -  Sport  -  Mexico"
"Mexico",57,"total  -  Thriller","total  -  Thriller  -  Mexico"
"Mexico",2,"total  -  War","total  -  War  -  Mexico"
"Morocco",250,"total  -  Action","total  -  Action  -  Morocco"
"Morocco",3,"total  -  Adult","total  -  Adult  -  Morocco"
"Morocco",98,"total  -  Adventure","total  -  Adventure  -  Morocco"
"Morocco",34,"total  -  Animation","total  -  Animation  -  Morocco"
"Morocco",8,"total  -  Biography","total  -  Biography  -  Morocco"
"Morocco",171,"total  -  Comedy","total  -  Comedy  -  Morocco"
"Morocco",196,"total  -  Crime","total  -  Crime  -  Morocco"
"Morocco",30,"total  -  Documentary","total  -  Documentary  -  Morocco"
"Morocco",370,"total  -  Drama","total  -  Drama  -  Morocco"
"Morocco",14,"total  -  Family","total  -  Family  -  Morocco"
"Morocco",24,"total  -  Fantasy","total  -  Fantasy  -  Morocco"
"Morocco",7,"total  -  Game Show","total  -  Game Show  -  Morocco"
"Morocco",6,"total  -  History","total  -  History  -  Morocco"
"Morocco",21,"total  -  Horror","total  -  Horror  -  Morocco"
"Morocco",8,"total  -  Music","total  -  Music  -  Morocco"
"Morocco",57,"total  -  Mystery","total  -  Mystery  -  Morocco"
"Morocco",11,"total  -  Reality TV","total  -  Reality TV  -  Morocco"
"Morocco",82,"total  -  Romance","total  -  Romance  -  Morocco"
"Morocco",24,"total  -  Sci Fi","total  -  Sci Fi  -  Morocco"
"Morocco",2,"total  -  Short","total  -  Short  -  Morocco"
"Morocco",7,"total  -  Sport","total  -  Sport  -  Morocco"
"Morocco",77,"total  -  Thriller","total  -  Thriller  -  Morocco"
"Morocco",3,"total  -  War","total  -  War  -  Morocco"
"Netherlands",147,"total  -  Action","total  -  Action  -  Netherlands"
"Netherlands",3,"total  -  Adult","total  -  Adult  -  Netherlands"
"Netherlands",110,"total  -  Adventure","total  -  Adventure  -  Netherlands"
"Netherlands",51,"total  -  Animation","total  -  Animation  -  Netherlands"
"Netherlands",22,"total  -  Biography","total  -  Biography  -  Netherlands"
"Netherlands",151,"total  -  Comedy","total  -  Comedy  -  Netherlands"
"Netherlands",156,"total  -  Crime","total  -  Crime  -  Netherlands"
"Netherlands",37,"total  -  Documentary","total  -  Documentary  -  Netherlands"
"Netherlands",345,"total  -  Drama","total  -  Drama  -  Netherlands"
"Netherlands",23,"total  -  Family","total  -  Family  -  Netherlands"
"Netherlands",39,"total  -  Fantasy","total  -  Fantasy  -  Netherlands"
"Netherlands",9,"total  -  Game Show","total  -  Game Show  -  Netherlands"
"Netherlands",4,"total  -  History","total  -  History  -  Netherlands"
"Netherlands",23,"total  -  Horror","total  -  Horror  -  Netherlands"
"Netherlands",2,"total  -  Music","total  -  Music  -  Netherlands"
"Netherlands",3,"total  -  Musical","total  -  Musical  -  Netherlands"
"Netherlands",55,"total  -  Mystery","total  -  Mystery  -  Netherlands"
"Netherlands",18,"total  -  Reality TV","total  -  Reality TV  -  Netherlands"
"Netherlands",92,"total  -  Romance","total  -  Romance  -  Netherlands"
"Netherlands",29,"total  -  Sci Fi","total  -  Sci Fi  -  Netherlands"
"Netherlands",4,"total  -  Short","total  -  Short  -  Netherlands"
"Netherlands",11,"total  -  Sport","total  -  Sport  -  Netherlands"
"Netherlands",51,"total  -  Thriller","total  -  Thriller  -  Netherlands"
"Netherlands",8,"total  -  War","total  -  War  -  Netherlands"
"New Caledonia",255,"total  -  Action","total  -  Action  -  New Caledonia"
"New Caledonia",2,"total  -  Adult","total  -  Adult  -  New Caledonia"
"New Caledonia",153,"total  -  Adventure","total  -  Adventure  -  New Caledonia"
"New Caledonia",68,"total  -  Animation","total  -  Animation  -  New Caledonia"
"New Caledonia",12,"total  -  Biography","total  -  Biography  -  New Caledonia"
"New Caledonia",146,"total  -  Comedy","total  -  Comedy  -  New Caledonia"
"New Caledonia",138,"total  -  Crime","total  -  Crime  -  New Caledonia"
"New Caledonia",22,"total  -  Documentary","total  -  Documentary  -  New Caledonia"
"New Caledonia",310,"total  -  Drama","total  -  Drama  -  New Caledonia"
"New Caledonia",19,"total  -  Family","total  -  Family  -  New Caledonia"
"New Caledonia",51,"total  -  Fantasy","total  -  Fantasy  -  New Caledonia"
"New Caledonia",2,"total  -  Game Show","total  -  Game Show  -  New Caledonia"
"New Caledonia",1,"total  -  History","total  -  History  -  New Caledonia"
"New Caledonia",28,"total  -  Horror","total  -  Horror  -  New Caledonia"
"New Caledonia",13,"total  -  Music","total  -  Music  -  New Caledonia"
"New Caledonia",39,"total  -  Mystery","total  -  Mystery  -  New Caledonia"
"New Caledonia",6,"total  -  Reality TV","total  -  Reality TV  -  New Caledonia"
"New Caledonia",61,"total  -  Romance","total  -  Romance  -  New Caledonia"
"New Caledonia",31,"total  -  Sci Fi","total  -  Sci Fi  -  New Caledonia"
"New Caledonia",2,"total  -  Short","total  -  Short  -  New Caledonia"
"New Caledonia",6,"total  -  Sport","total  -  Sport  -  New Caledonia"
"New Caledonia",64,"total  -  Thriller","total  -  Thriller  -  New Caledonia"
"New Caledonia",3,"total  -  War","total  -  War  -  New Caledonia"
"New Caledonia",1,"total  -  Western","total  -  Western  -  New Caledonia"
"New Zealand",188,"total  -  Action","total  -  Action  -  New Zealand"
"New Zealand",4,"total  -  Adult","total  -  Adult  -  New Zealand"
"New Zealand",126,"total  -  Adventure","total  -  Adventure  -  New Zealand"
"New Zealand",71,"total  -  Animation","total  -  Animation  -  New Zealand"
"New Zealand",25,"total  -  Biography","total  -  Biography  -  New Zealand"
"New Zealand",165,"total  -  Comedy","total  -  Comedy  -  New Zealand"
"New Zealand",134,"total  -  Crime","total  -  Crime  -  New Zealand"
"New Zealand",35,"total  -  Documentary","total  -  Documentary  -  New Zealand"
"New Zealand",290,"total  -  Drama","total  -  Drama  -  New Zealand"
"New Zealand",14,"total  -  Family","total  -  Family  -  New Zealand"
"New Zealand",26,"total  -  Fantasy","total  -  Fantasy  -  New Zealand"
"New Zealand",10,"total  -  Game Show","total  -  Game Show  -  New Zealand"
"New Zealand",7,"total  -  History","total  -  History  -  New Zealand"
"New Zealand",29,"total  -  Horror","total  -  Horror  -  New Zealand"
"New Zealand",4,"total  -  Music","total  -  Music  -  New Zealand"
"New Zealand",58,"total  -  Mystery","total  -  Mystery  -  New Zealand"
"New Zealand",28,"total  -  Reality TV","total  -  Reality TV  -  New Zealand"
"New Zealand",67,"total  -  Romance","total  -  Romance  -  New Zealand"
"New Zealand",31,"total  -  Sci Fi","total  -  Sci Fi  -  New Zealand"
"New Zealand",4,"total  -  Short","total  -  Short  -  New Zealand"
"New Zealand",10,"total  -  Sport","total  -  Sport  -  New Zealand"
"New Zealand",66,"total  -  Thriller","total  -  Thriller  -  New Zealand"
"New Zealand",7,"total  -  War","total  -  War  -  New Zealand"
"New Zealand",7,"total  -  Western","total  -  Western  -  New Zealand"
"Nicaragua",137,"total  -  Action","total  -  Action  -  Nicaragua"
"Nicaragua",2,"total  -  Adult","total  -  Adult  -  Nicaragua"
"Nicaragua",84,"total  -  Adventure","total  -  Adventure  -  Nicaragua"
"Nicaragua",44,"total  -  Animation","total  -  Animation  -  Nicaragua"
"Nicaragua",3,"total  -  Biography","total  -  Biography  -  Nicaragua"
"Nicaragua",191,"total  -  Comedy","total  -  Comedy  -  Nicaragua"
"Nicaragua",109,"total  -  Crime","total  -  Crime  -  Nicaragua"
"Nicaragua",15,"total  -  Documentary","total  -  Documentary  -  Nicaragua"
"Nicaragua",318,"total  -  Drama","total  -  Drama  -  Nicaragua"
"Nicaragua",12,"total  -  Family","total  -  Family  -  Nicaragua"
"Nicaragua",23,"total  -  Fantasy","total  -  Fantasy  -  Nicaragua"
"Nicaragua",23,"total  -  Horror","total  -  Horror  -  Nicaragua"
"Nicaragua",33,"total  -  Music","total  -  Music  -  Nicaragua"
"Nicaragua",1,"total  -  Musical","total  -  Musical  -  Nicaragua"
"Nicaragua",46,"total  -  Mystery","total  -  Mystery  -  Nicaragua"
"Nicaragua",3,"total  -  Reality TV","total  -  Reality TV  -  Nicaragua"
"Nicaragua",124,"total  -  Romance","total  -  Romance  -  Nicaragua"
"Nicaragua",12,"total  -  Sci Fi","total  -  Sci Fi  -  Nicaragua"
"Nicaragua",1,"total  -  Short","total  -  Short  -  Nicaragua"
"Nicaragua",6,"total  -  Sport","total  -  Sport  -  Nicaragua"
"Nicaragua",68,"total  -  Thriller","total  -  Thriller  -  Nicaragua"
"Nicaragua",2,"total  -  War","total  -  War  -  Nicaragua"
"Nigeria",179,"total  -  Action","total  -  Action  -  Nigeria"
"Nigeria",4,"total  -  Adult","total  -  Adult  -  Nigeria"
"Nigeria",58,"total  -  Adventure","total  -  Adventure  -  Nigeria"
"Nigeria",17,"total  -  Animation","total  -  Animation  -  Nigeria"
"Nigeria",16,"total  -  Biography","total  -  Biography  -  Nigeria"
"Nigeria",141,"total  -  Comedy","total  -  Comedy  -  Nigeria"
"Nigeria",130,"total  -  Crime","total  -  Crime  -  Nigeria"
"Nigeria",26,"total  -  Documentary","total  -  Documentary  -  Nigeria"
"Nigeria",360,"total  -  Drama","total  -  Drama  -  Nigeria"
"Nigeria",11,"total  -  Family","total  -  Family  -  Nigeria"
"Nigeria",33,"total  -  Fantasy","total  -  Fantasy  -  Nigeria"
"Nigeria",10,"total  -  Game Show","total  -  Game Show  -  Nigeria"
"Nigeria",8,"total  -  History","total  -  History  -  Nigeria"
"Nigeria",16,"total  -  Horror","total  -  Horror  -  Nigeria"
"Nigeria",4,"total  -  Music","total  -  Music  -  Nigeria"
"Nigeria",65,"total  -  Mystery","total  -  Mystery  -  Nigeria"
"Nigeria",10,"total  -  Reality TV","total  -  Reality TV  -  Nigeria"
"Nigeria",121,"total  -  Romance","total  -  Romance  -  Nigeria"
"Nigeria",36,"total  -  Sci Fi","total  -  Sci Fi  -  Nigeria"
"Nigeria",1,"total  -  Short","total  -  Short  -  Nigeria"
"Nigeria",5,"total  -  Sport","total  -  Sport  -  Nigeria"
"Nigeria",57,"total  -  Thriller","total  -  Thriller  -  Nigeria"
"Nigeria",2,"total  -  War","total  -  War  -  Nigeria"
"Norway",177,"total  -  Action","total  -  Action  -  Norway"
"Norway",3,"total  -  Adult","total  -  Adult  -  Norway"
"Norway",113,"total  -  Adventure","total  -  Adventure  -  Norway"
"Norway",51,"total  -  Animation","total  -  Animation  -  Norway"
"Norway",20,"total  -  Biography","total  -  Biography  -  Norway"
"Norway",167,"total  -  Comedy","total  -  Comedy  -  Norway"
"Norway",146,"total  -  Crime","total  -  Crime  -  Norway"
"Norway",38,"total  -  Documentary","total  -  Documentary  -  Norway"
"Norway",356,"total  -  Drama","total  -  Drama  -  Norway"
"Norway",21,"total  -  Family","total  -  Family  -  Norway"
"Norway",43,"total  -  Fantasy","total  -  Fantasy  -  Norway"
"Norway",12,"total  -  Game Show","total  -  Game Show  -  Norway"
"Norway",10,"total  -  History","total  -  History  -  Norway"
"Norway",20,"total  -  Horror","total  -  Horror  -  Norway"
"Norway",7,"total  -  Music","total  -  Music  -  Norway"
"Norway",46,"total  -  Mystery","total  -  Mystery  -  Norway"
"Norway",25,"total  -  Reality TV","total  -  Reality TV  -  Norway"
"Norway",92,"total  -  Romance","total  -  Romance  -  Norway"
"Norway",19,"total  -  Sci Fi","total  -  Sci Fi  -  Norway"
"Norway",3,"total  -  Short","total  -  Short  -  Norway"
"Norway",11,"total  -  Sport","total  -  Sport  -  Norway"
"Norway",52,"total  -  Thriller","total  -  Thriller  -  Norway"
"Norway",9,"total  -  War","total  -  War  -  Norway"
"Norway",1,"total  -  Western","total  -  Western  -  Norway"
"Oman",193,"total  -  Action","total  -  Action  -  Oman"
"Oman",3,"total  -  Adult","total  -  Adult  -  Oman"
"Oman",96,"total  -  Adventure","total  -  Adventure  -  Oman"
"Oman",26,"total  -  Animation","total  -  Animation  -  Oman"
"Oman",11,"total  -  Biography","total  -  Biography  -  Oman"
"Oman",123,"total  -  Comedy","total  -  Comedy  -  Oman"
"Oman",129,"total  -  Crime","total  -  Crime  -  Oman"
"Oman",13,"total  -  Documentary","total  -  Documentary  -  Oman"
"Oman",296,"total  -  Drama","total  -  Drama  -  Oman"
"Oman",15,"total  -  Family","total  -  Family  -  Oman"
"Oman",37,"total  -  Fantasy","total  -  Fantasy  -  Oman"
"Oman",2,"total  -  Game Show","total  -  Game Show  -  Oman"
"Oman",26,"total  -  Horror","total  -  Horror  -  Oman"
"Oman",1,"total  -  Music","total  -  Music  -  Oman"
"Oman",1,"total  -  Musical","total  -  Musical  -  Oman"
"Oman",49,"total  -  Mystery","total  -  Mystery  -  Oman"
"Oman",4,"total  -  Reality TV","total  -  Reality TV  -  Oman"
"Oman",54,"total  -  Romance","total  -  Romance  -  Oman"
"Oman",18,"total  -  Sci Fi","total  -  Sci Fi  -  Oman"
"Oman",2,"total  -  Short","total  -  Short  -  Oman"
"Oman",4,"total  -  Sport","total  -  Sport  -  Oman"
"Oman",66,"total  -  Thriller","total  -  Thriller  -  Oman"
"Oman",3,"total  -  War","total  -  War  -  Oman"
"Pakistan",291,"total  -  Action","total  -  Action  -  Pakistan"
"Pakistan",2,"total  -  Adult","total  -  Adult  -  Pakistan"
"Pakistan",92,"total  -  Adventure","total  -  Adventure  -  Pakistan"
"Pakistan",27,"total  -  Animation","total  -  Animation  -  Pakistan"
"Pakistan",6,"total  -  Biography","total  -  Biography  -  Pakistan"
"Pakistan",157,"total  -  Comedy","total  -  Comedy  -  Pakistan"
"Pakistan",233,"total  -  Crime","total  -  Crime  -  Pakistan"
"Pakistan",20,"total  -  Documentary","total  -  Documentary  -  Pakistan"
"Pakistan",388,"total  -  Drama","total  -  Drama  -  Pakistan"
"Pakistan",14,"total  -  Family","total  -  Family  -  Pakistan"
"Pakistan",28,"total  -  Fantasy","total  -  Fantasy  -  Pakistan"
"Pakistan",2,"total  -  Game Show","total  -  Game Show  -  Pakistan"
"Pakistan",31,"total  -  Horror","total  -  Horror  -  Pakistan"
"Pakistan",1,"total  -  Music","total  -  Music  -  Pakistan"
"Pakistan",2,"total  -  Musical","total  -  Musical  -  Pakistan"
"Pakistan",92,"total  -  Mystery","total  -  Mystery  -  Pakistan"
"Pakistan",2,"total  -  Reality TV","total  -  Reality TV  -  Pakistan"
"Pakistan",54,"total  -  Romance","total  -  Romance  -  Pakistan"
"Pakistan",34,"total  -  Sci Fi","total  -  Sci Fi  -  Pakistan"
"Pakistan",3,"total  -  Short","total  -  Short  -  Pakistan"
"Pakistan",3,"total  -  Sport","total  -  Sport  -  Pakistan"
"Pakistan",83,"total  -  Thriller","total  -  Thriller  -  Pakistan"
"Pakistan",2,"total  -  War","total  -  War  -  Pakistan"
"Panama",146,"total  -  Action","total  -  Action  -  Panama"
"Panama",2,"total  -  Adult","total  -  Adult  -  Panama"
"Panama",107,"total  -  Adventure","total  -  Adventure  -  Panama"
"Panama",64,"total  -  Animation","total  -  Animation  -  Panama"
"Panama",10,"total  -  Biography","total  -  Biography  -  Panama"
"Panama",195,"total  -  Comedy","total  -  Comedy  -  Panama"
"Panama",122,"total  -  Crime","total  -  Crime  -  Panama"
"Panama",18,"total  -  Documentary","total  -  Documentary  -  Panama"
"Panama",332,"total  -  Drama","total  -  Drama  -  Panama"
"Panama",15,"total  -  Family","total  -  Family  -  Panama"
"Panama",27,"total  -  Fantasy","total  -  Fantasy  -  Panama"
"Panama",3,"total  -  Game Show","total  -  Game Show  -  Panama"
"Panama",1,"total  -  History","total  -  History  -  Panama"
"Panama",24,"total  -  Horror","total  -  Horror  -  Panama"
"Panama",23,"total  -  Music","total  -  Music  -  Panama"
"Panama",3,"total  -  Musical","total  -  Musical  -  Panama"
"Panama",42,"total  -  Mystery","total  -  Mystery  -  Panama"
"Panama",5,"total  -  Reality TV","total  -  Reality TV  -  Panama"
"Panama",126,"total  -  Romance","total  -  Romance  -  Panama"
"Panama",13,"total  -  Sci Fi","total  -  Sci Fi  -  Panama"
"Panama",2,"total  -  Short","total  -  Short  -  Panama"
"Panama",5,"total  -  Sport","total  -  Sport  -  Panama"
"Panama",70,"total  -  Thriller","total  -  Thriller  -  Panama"
"Panama",2,"total  -  War","total  -  War  -  Panama"
"Paraguay",139,"total  -  Action","total  -  Action  -  Paraguay"
"Paraguay",2,"total  -  Adult","total  -  Adult  -  Paraguay"
"Paraguay",100,"total  -  Adventure","total  -  Adventure  -  Paraguay"
"Paraguay",55,"total  -  Animation","total  -  Animation  -  Paraguay"
"Paraguay",8,"total  -  Biography","total  -  Biography  -  Paraguay"
"Paraguay",203,"total  -  Comedy","total  -  Comedy  -  Paraguay"
"Paraguay",118,"total  -  Crime","total  -  Crime  -  Paraguay"
"Paraguay",21,"total  -  Documentary","total  -  Documentary  -  Paraguay"
"Paraguay",337,"total  -  Drama","total  -  Drama  -  Paraguay"
"Paraguay",13,"total  -  Family","total  -  Family  -  Paraguay"
"Paraguay",21,"total  -  Fantasy","total  -  Fantasy  -  Paraguay"
"Paraguay",1,"total  -  Game Show","total  -  Game Show  -  Paraguay"
"Paraguay",1,"total  -  History","total  -  History  -  Paraguay"
"Paraguay",21,"total  -  Horror","total  -  Horror  -  Paraguay"
"Paraguay",33,"total  -  Music","total  -  Music  -  Paraguay"
"Paraguay",1,"total  -  Musical","total  -  Musical  -  Paraguay"
"Paraguay",53,"total  -  Mystery","total  -  Mystery  -  Paraguay"
"Paraguay",4,"total  -  Reality TV","total  -  Reality TV  -  Paraguay"
"Paraguay",120,"total  -  Romance","total  -  Romance  -  Paraguay"
"Paraguay",13,"total  -  Sci Fi","total  -  Sci Fi  -  Paraguay"
"Paraguay",7,"total  -  Sport","total  -  Sport  -  Paraguay"
"Paraguay",72,"total  -  Thriller","total  -  Thriller  -  Paraguay"
"Paraguay",2,"total  -  War","total  -  War  -  Paraguay"
"Peru",160,"total  -  Action","total  -  Action  -  Peru"
"Peru",2,"total  -  Adult","total  -  Adult  -  Peru"
"Peru",119,"total  -  Adventure","total  -  Adventure  -  Peru"
"Peru",68,"total  -  Animation","total  -  Animation  -  Peru"
"Peru",5,"total  -  Biography","total  -  Biography  -  Peru"
"Peru",191,"total  -  Comedy","total  -  Comedy  -  Peru"
"Peru",112,"total  -  Crime","total  -  Crime  -  Peru"
"Peru",14,"total  -  Documentary","total  -  Documentary  -  Peru"
"Peru",307,"total  -  Drama","total  -  Drama  -  Peru"
"Peru",11,"total  -  Family","total  -  Family  -  Peru"
"Peru",27,"total  -  Fantasy","total  -  Fantasy  -  Peru"
"Peru",2,"total  -  History","total  -  History  -  Peru"
"Peru",24,"total  -  Horror","total  -  Horror  -  Peru"
"Peru",21,"total  -  Music","total  -  Music  -  Peru"
"Peru",1,"total  -  Musical","total  -  Musical  -  Peru"
"Peru",45,"total  -  Mystery","total  -  Mystery  -  Peru"
"Peru",3,"total  -  Reality TV","total  -  Reality TV  -  Peru"
"Peru",107,"total  -  Romance","total  -  Romance  -  Peru"
"Peru",21,"total  -  Sci Fi","total  -  Sci Fi  -  Peru"
"Peru",1,"total  -  Short","total  -  Short  -  Peru"
"Peru",6,"total  -  Sport","total  -  Sport  -  Peru"
"Peru",63,"total  -  Thriller","total  -  Thriller  -  Peru"
"Peru",2,"total  -  War","total  -  War  -  Peru"
"Philippines",197,"total  -  Action","total  -  Action  -  Philippines"
"Philippines",2,"total  -  Adult","total  -  Adult  -  Philippines"
"Philippines",94,"total  -  Adventure","total  -  Adventure  -  Philippines"
"Philippines",35,"total  -  Animation","total  -  Animation  -  Philippines"
"Philippines",14,"total  -  Biography","total  -  Biography  -  Philippines"
"Philippines",172,"total  -  Comedy","total  -  Comedy  -  Philippines"
"Philippines",129,"total  -  Crime","total  -  Crime  -  Philippines"
"Philippines",24,"total  -  Documentary","total  -  Documentary  -  Philippines"
"Philippines",325,"total  -  Drama","total  -  Drama  -  Philippines"
"Philippines",31,"total  -  Family","total  -  Family  -  Philippines"
"Philippines",38,"total  -  Fantasy","total  -  Fantasy  -  Philippines"
"Philippines",6,"total  -  History","total  -  History  -  Philippines"
"Philippines",34,"total  -  Horror","total  -  Horror  -  Philippines"
"Philippines",3,"total  -  Music","total  -  Music  -  Philippines"
"Philippines",2,"total  -  Musical","total  -  Musical  -  Philippines"
"Philippines",62,"total  -  Mystery","total  -  Mystery  -  Philippines"
"Philippines",1,"total  -  Reality TV","total  -  Reality TV  -  Philippines"
"Philippines",109,"total  -  Romance","total  -  Romance  -  Philippines"
"Philippines",45,"total  -  Sci Fi","total  -  Sci Fi  -  Philippines"
"Philippines",1,"total  -  Short","total  -  Short  -  Philippines"
"Philippines",3,"total  -  Sport","total  -  Sport  -  Philippines"
"Philippines",65,"total  -  Thriller","total  -  Thriller  -  Philippines"
"Philippines",3,"total  -  War","total  -  War  -  Philippines"
"Poland",154,"total  -  Action","total  -  Action  -  Poland"
"Poland",2,"total  -  Adult","total  -  Adult  -  Poland"
"Poland",169,"total  -  Adventure","total  -  Adventure  -  Poland"
"Poland",106,"total  -  Animation","total  -  Animation  -  Poland"
"Poland",12,"total  -  Biography","total  -  Biography  -  Poland"
"Poland",211,"total  -  Comedy","total  -  Comedy  -  Poland"
"Poland",146,"total  -  Crime","total  -  Crime  -  Poland"
"Poland",26,"total  -  Documentary","total  -  Documentary  -  Poland"
"Poland",317,"total  -  Drama","total  -  Drama  -  Poland"
"Poland",18,"total  -  Family","total  -  Family  -  Poland"
"Poland",39,"total  -  Fantasy","total  -  Fantasy  -  Poland"
"Poland",6,"total  -  Game Show","total  -  Game Show  -  Poland"
"Poland",3,"total  -  History","total  -  History  -  Poland"
"Poland",30,"total  -  Horror","total  -  Horror  -  Poland"
"Poland",4,"total  -  Music","total  -  Music  -  Poland"
"Poland",51,"total  -  Mystery","total  -  Mystery  -  Poland"
"Poland",8,"total  -  Reality TV","total  -  Reality TV  -  Poland"
"Poland",83,"total  -  Romance","total  -  Romance  -  Poland"
"Poland",22,"total  -  Sci Fi","total  -  Sci Fi  -  Poland"
"Poland",3,"total  -  Short","total  -  Short  -  Poland"
"Poland",11,"total  -  Sport","total  -  Sport  -  Poland"
"Poland",67,"total  -  Thriller","total  -  Thriller  -  Poland"
"Poland",3,"total  -  War","total  -  War  -  Poland"
"Portugal",161,"total  -  Action","total  -  Action  -  Portugal"
"Portugal",3,"total  -  Adult","total  -  Adult  -  Portugal"
"Portugal",123,"total  -  Adventure","total  -  Adventure  -  Portugal"
"Portugal",37,"total  -  Animation","total  -  Animation  -  Portugal"
"Portugal",9,"total  -  Biography","total  -  Biography  -  Portugal"
"Portugal",188,"total  -  Comedy","total  -  Comedy  -  Portugal"
"Portugal",113,"total  -  Crime","total  -  Crime  -  Portugal"
"Portugal",27,"total  -  Documentary","total  -  Documentary  -  Portugal"
"Portugal",341,"total  -  Drama","total  -  Drama  -  Portugal"
"Portugal",40,"total  -  Family","total  -  Family  -  Portugal"
"Portugal",28,"total  -  Fantasy","total  -  Fantasy  -  Portugal"
"Portugal",12,"total  -  Game Show","total  -  Game Show  -  Portugal"
"Portugal",3,"total  -  History","total  -  History  -  Portugal"
"Portugal",17,"total  -  Horror","total  -  Horror  -  Portugal"
"Portugal",41,"total  -  Music","total  -  Music  -  Portugal"
"Portugal",22,"total  -  Musical","total  -  Musical  -  Portugal"
"Portugal",37,"total  -  Mystery","total  -  Mystery  -  Portugal"
"Portugal",17,"total  -  Reality TV","total  -  Reality TV  -  Portugal"
"Portugal",103,"total  -  Romance","total  -  Romance  -  Portugal"
"Portugal",19,"total  -  Sci Fi","total  -  Sci Fi  -  Portugal"
"Portugal",3,"total  -  Short","total  -  Short  -  Portugal"
"Portugal",12,"total  -  Sport","total  -  Sport  -  Portugal"
"Portugal",58,"total  -  Thriller","total  -  Thriller  -  Portugal"
"Portugal",5,"total  -  War","total  -  War  -  Portugal"
"Qatar",206,"total  -  Action","total  -  Action  -  Qatar"
"Qatar",2,"total  -  Adult","total  -  Adult  -  Qatar"
"Qatar",112,"total  -  Adventure","total  -  Adventure  -  Qatar"
"Qatar",33,"total  -  Animation","total  -  Animation  -  Qatar"
"Qatar",21,"total  -  Biography","total  -  Biography  -  Qatar"
"Qatar",151,"total  -  Comedy","total  -  Comedy  -  Qatar"
"Qatar",134,"total  -  Crime","total  -  Crime  -  Qatar"
"Qatar",27,"total  -  Documentary","total  -  Documentary  -  Qatar"
"Qatar",354,"total  -  Drama","total  -  Drama  -  Qatar"
"Qatar",15,"total  -  Family","total  -  Family  -  Qatar"
"Qatar",44,"total  -  Fantasy","total  -  Fantasy  -  Qatar"
"Qatar",13,"total  -  Game Show","total  -  Game Show  -  Qatar"
"Qatar",6,"total  -  History","total  -  History  -  Qatar"
"Qatar",23,"total  -  Horror","total  -  Horror  -  Qatar"
"Qatar",2,"total  -  Music","total  -  Music  -  Qatar"
"Qatar",1,"total  -  Musical","total  -  Musical  -  Qatar"
"Qatar",50,"total  -  Mystery","total  -  Mystery  -  Qatar"
"Qatar",18,"total  -  Reality TV","total  -  Reality TV  -  Qatar"
"Qatar",109,"total  -  Romance","total  -  Romance  -  Qatar"
"Qatar",22,"total  -  Sci Fi","total  -  Sci Fi  -  Qatar"
"Qatar",3,"total  -  Short","total  -  Short  -  Qatar"
"Qatar",9,"total  -  Sport","total  -  Sport  -  Qatar"
"Qatar",67,"total  -  Thriller","total  -  Thriller  -  Qatar"
"Qatar",3,"total  -  War","total  -  War  -  Qatar"
"Romania",173,"total  -  Action","total  -  Action  -  Romania"
"Romania",3,"total  -  Adult","total  -  Adult  -  Romania"
"Romania",101,"total  -  Adventure","total  -  Adventure  -  Romania"
"Romania",28,"total  -  Animation","total  -  Animation  -  Romania"
"Romania",15,"total  -  Biography","total  -  Biography  -  Romania"
"Romania",157,"total  -  Comedy","total  -  Comedy  -  Romania"
"Romania",149,"total  -  Crime","total  -  Crime  -  Romania"
"Romania",32,"total  -  Documentary","total  -  Documentary  -  Romania"
"Romania",366,"total  -  Drama","total  -  Drama  -  Romania"
"Romania",21,"total  -  Family","total  -  Family  -  Romania"
"Romania",43,"total  -  Fantasy","total  -  Fantasy  -  Romania"
"Romania",11,"total  -  Game Show","total  -  Game Show  -  Romania"
"Romania",6,"total  -  History","total  -  History  -  Romania"
"Romania",21,"total  -  Horror","total  -  Horror  -  Romania"
"Romania",7,"total  -  Music","total  -  Music  -  Romania"
"Romania",1,"total  -  Musical","total  -  Musical  -  Romania"
"Romania",69,"total  -  Mystery","total  -  Mystery  -  Romania"
"Romania",16,"total  -  Reality TV","total  -  Reality TV  -  Romania"
"Romania",110,"total  -  Romance","total  -  Romance  -  Romania"
"Romania",17,"total  -  Sci Fi","total  -  Sci Fi  -  Romania"
"Romania",3,"total  -  Short","total  -  Short  -  Romania"
"Romania",10,"total  -  Sport","total  -  Sport  -  Romania"
"Romania",73,"total  -  Thriller","total  -  Thriller  -  Romania"
"Romania",4,"total  -  War","total  -  War  -  Romania"
"Russia",262,"total  -  Action","total  -  Action  -  Russia"
"Russia",3,"total  -  Adult","total  -  Adult  -  Russia"
"Russia",122,"total  -  Adventure","total  -  Adventure  -  Russia"
"Russia",61,"total  -  Animation","total  -  Animation  -  Russia"
"Russia",13,"total  -  Biography","total  -  Biography  -  Russia"
"Russia",174,"total  -  Comedy","total  -  Comedy  -  Russia"
"Russia",212,"total  -  Crime","total  -  Crime  -  Russia"
"Russia",29,"total  -  Documentary","total  -  Documentary  -  Russia"
